property_type,room_type,accommodates,bathrooms,bed_type,cancellation_policy,cleaning_fee,host_has_profile_pic,host_identity_verified,host_since,instant_bookable,last_review,latitude,longitude,number_of_reviews,review_scores_rating,bedrooms,beds,host_response_rate_n,host_since_na,last_review_na,review_scores_rating_na,host_response_rate_n_na,price
2,2,2,2,1,0,1,0,1,62,1,25,40.690540298856405,-73.99038861661016,32,99.0,0,2,1.0,0,0,0,0,164.9999999999998
1,2,1,0,1,1,0,0,1,75,1,25,40.72713442342531,-74.00201346697801,0,96.0,0,0,1.0,0,1,1,1,158.00000000000003
1,2,1,0,1,1,0,0,2,49,1,25,40.71781000301685,-74.01523512643237,0,96.0,0,0,1.0,0,1,1,1,249.9999999999999
1,1,1,0,1,2,1,0,1,52,1,26,40.5910404784648,-73.78892078897924,10,98.0,0,1,0.97,0,0,0,0,30.000000000000004
1,2,2,0,1,2,1,0,1,62,1,26,40.65135992325957,-73.97460402167968,18,91.0,0,1,1.0,0,0,0,0,72.0
1,1,1,2,1,0,1,0,2,57,1,44,40.75399643348632,-73.99213151065767,11,98.0,0,0,1.0,0,0,0,1,115.00000000000001
1,1,0,1,1,0,0,0,2,96,1,30,40.68282733891272,-73.96205377829197,2,90.0,0,0,1.0,0,0,0,1,32.0
1,2,1,0,1,0,1,0,1,63,1,25,40.741734672508976,-73.97906024481999,55,93.0,1,0,1.0,0,0,0,0,119.99999999999997
1,2,4,1,1,2,1,0,2,83,1,32,40.6775901123108,-73.95432421818727,4,100.0,3,3,0.7,0,0,0,0,175.00000000000006
1,1,1,2,1,1,0,0,2,88,0,29,40.76603241485832,-73.990957431842,1,100.0,0,1,1.0,0,0,0,1,72.99999999999999
1,2,2,0,1,1,1,0,2,73,1,46,40.647351599731024,-73.97610931183324,1,100.0,0,1,1.0,0,0,0,1,150.00000000000009
1,2,1,2,1,1,0,0,2,33,1,31,40.78350381833492,-73.97459529720331,2,100.0,0,0,1.0,0,0,0,1,150.00000000000009
1,2,1,0,1,2,1,0,1,67,1,45,40.729564941186645,-73.98612739284049,3,90.0,1,0,1.0,0,0,0,1,81.99999999999994
1,1,0,0,1,1,0,0,1,52,1,52,40.71056086967703,-73.9490615484303,1,100.0,0,0,1.0,0,0,0,1,110.00000000000004
1,2,1,0,1,2,1,0,1,51,1,25,40.73378141553429,-73.99714385779446,16,91.0,0,0,0.9,0,0,0,0,149.0
1,1,1,0,1,1,0,0,2,26,1,25,40.71496742681069,-73.83499627540543,1,96.0,0,0,1.0,0,0,1,0,64.99999999999999
2,2,2,0,1,1,0,0,1,89,1,25,40.74883871541306,-73.9708503173039,0,96.0,1,1,1.0,0,1,1,0,179.0
1,1,0,0,1,1,0,0,1,47,1,38,40.71251195933957,-73.98890049597905,8,88.0,0,0,1.0,0,0,0,1,59.999999999999986
1,1,0,0,1,1,1,0,2,49,1,48,40.704682132624285,-73.90553481385693,1,100.0,0,0,1.0,0,0,0,1,39.99999999999998
2,1,0,0,1,2,1,0,2,58,1,25,40.72642099511661,-73.82740326671427,11,94.0,0,0,1.0,0,0,0,0,59.000000000000014
1,2,4,0,1,1,1,0,1,42,1,25,40.7611138385334,-73.99248239148548,49,93.0,2,1,1.0,0,0,0,0,268.9999999999995
1,1,1,0,1,0,1,0,1,101,1,25,40.72448225892307,-73.94328253422525,126,98.0,0,0,1.0,0,0,0,0,98.99999999999999
1,2,1,0,1,0,1,0,2,41,1,29,40.80935469862831,-73.9454880136598,1,100.0,1,0,1.0,0,0,0,1,125.00000000000004
1,1,1,0,1,1,0,0,1,90,0,25,40.686570990766505,-73.93001532750088,0,96.0,0,0,1.0,0,1,1,1,74.99999999999997
1,2,1,0,1,2,1,0,2,53,1,25,40.75456121598511,-73.99454134511213,0,96.0,1,0,1.0,0,1,1,1,209.99999999999994
0,1,1,0,1,1,1,0,1,106,0,25,40.68670664368914,-73.93345691543809,129,78.0,0,0,0.8,0,0,0,0,48.00000000000005
1,1,0,0,1,0,0,0,1,101,1,26,40.82399039996292,-73.95327730078529,24,93.0,0,0,0.75,0,0,0,0,64.99999999999999
1,2,2,0,1,2,1,0,1,52,1,25,40.77984289667917,-73.94725413175152,0,96.0,0,0,1.0,0,1,1,1,129.99999999999997
1,2,3,0,1,2,1,0,1,37,1,28,40.75723193552777,-73.9631294376338,5,92.0,0,1,1.0,0,0,0,0,175.00000000000006
1,1,0,0,1,1,0,0,1,49,1,25,40.70570201399402,-73.94638825986685,0,96.0,0,0,1.0,0,1,1,0,179.99999999999986
1,1,1,1,1,2,0,0,2,25,1,25,40.81670245763196,-73.94513984552671,0,96.0,0,0,1.0,0,1,1,1,64.99999999999999
1,2,3,0,1,2,1,0,1,91,1,25,40.71692867828372,-73.9914158057612,12,91.0,2,1,0.8,0,0,0,0,214.99999999999991
1,2,3,0,1,1,0,0,2,26,0,25,40.77339478562085,-73.95543531660229,0,96.0,2,2,1.0,0,1,1,1,155.00000000000003
1,2,1,0,0,0,1,0,1,68,1,25,40.78343865361087,-73.97940810786083,15,94.0,1,0,1.0,0,0,0,0,102.00000000000004
1,1,1,0,1,1,0,0,1,45,1,42,40.80694604920893,-73.95180814323496,4,85.0,0,0,1.0,0,0,0,0,48.99999999999999
1,2,1,0,1,2,1,0,1,35,1,33,40.562326453692606,-74.12672886098831,2,100.0,0,0,1.0,0,0,0,0,100.00000000000004
1,1,1,0,1,2,0,0,1,62,1,25,40.80771896295981,-73.91790603416655,203,98.0,0,0,1.0,0,0,0,0,56.00000000000002
1,2,3,0,1,2,1,0,1,90,0,25,40.71804660774962,-73.98223853033198,0,96.0,2,1,1.0,0,1,1,0,198.0
1,1,0,0,1,0,0,0,1,68,1,27,40.810530406741314,-73.94416724286239,4,100.0,2,0,1.0,0,0,0,0,57.999999999999986
1,1,1,0,1,1,1,0,2,50,1,25,40.6853343182456,-73.91941440797794,8,98.0,0,0,1.0,0,0,0,0,55.000000000000014
2,1,1,2,1,1,1,0,1,39,1,31,40.70465525627094,-73.93529650460616,1,80.0,0,0,1.0,0,0,0,1,34.99999999999998
1,1,1,0,1,1,0,0,2,44,0,28,40.74846334231936,-73.97580198339645,3,100.0,0,0,1.0,0,0,0,1,39.99999999999998
1,1,1,0,1,2,1,0,2,45,0,25,40.67500514295055,-73.95699055214811,31,99.0,0,0,1.0,0,0,0,0,70.00000000000003
1,2,3,0,1,0,1,0,1,59,1,25,40.72346972239711,-73.9811613844622,0,96.0,2,1,1.0,0,1,1,1,150.00000000000009
1,2,1,0,1,2,1,0,1,57,1,25,40.76486847809985,-73.96482264951823,7,100.0,1,0,1.0,0,0,0,0,181.99999999999997
1,1,1,0,1,2,1,0,1,94,1,25,40.653794432415474,-73.96265675742939,52,96.0,0,0,0.9,0,0,0,0,100.00000000000004
1,1,0,0,1,0,0,0,1,64,0,26,40.69849376189942,-73.92978743866912,38,96.0,0,0,1.0,0,0,0,0,50.00000000000004
1,2,3,0,0,2,1,0,1,44,1,38,40.68144326639717,-73.89415718640973,2,100.0,2,0,1.0,0,0,0,1,74.99999999999997
1,1,1,0,1,1,0,0,1,75,1,29,40.78957144041291,-73.95437794432426,3,90.0,0,0,1.0,0,0,0,1,64.99999999999999
1,1,1,0,1,1,1,0,2,51,1,49,40.74235065256125,-73.9983842823475,3,87.0,0,0,1.0,0,0,0,1,100.00000000000004
1,2,0,0,1,2,1,0,1,51,0,25,40.76170594373528,-73.99003790123379,16,94.0,1,0,0.75,0,0,0,0,230.00000000000026
1,1,1,0,1,2,0,0,1,46,1,33,40.6921573625982,-73.9512263396424,2,100.0,0,0,1.0,0,0,0,1,94.0
1,1,1,0,1,2,1,0,1,60,1,24,40.68574565582113,-73.93153424411969,1,100.0,0,0,1.0,0,0,0,0,69.00000000000001
1,2,3,0,1,0,0,0,2,31,1,25,40.640281289408,-74.01262186895562,0,96.0,3,2,1.0,0,1,1,1,100.00000000000004
1,1,2,0,1,2,1,0,2,100,1,50,40.68752207651817,-73.96688354907741,2,100.0,0,0,1.0,0,0,0,0,119.99999999999997
1,2,2,0,1,2,1,0,2,72,1,25,40.67190717466488,-73.93996737006579,106,97.0,0,0,1.0,0,0,0,0,125.00000000000004
1,2,4,0,1,1,1,0,1,66,1,38,40.72759104191384,-73.9990098275577,6,90.0,2,1,1.0,0,0,0,1,100.00000000000004
1,1,1,0,1,2,1,0,1,46,0,25,40.6940922824336,-73.8470837262918,2,100.0,0,1,1.0,0,0,0,0,48.99999999999999
1,2,3,0,1,2,1,0,1,95,1,25,40.67379169918373,-73.98453568915487,81,97.0,0,0,1.0,0,0,0,0,139.00000000000009
0,2,2,0,1,2,1,0,1,106,1,25,40.72910687565765,-73.95492736131048,194,94.0,0,1,1.0,0,0,0,0,175.00000000000006
2,2,4,0,1,2,1,0,2,58,1,25,40.68423422370629,-73.92485865770131,0,96.0,2,0,0.8,0,1,1,0,125.00000000000004
1,2,2,0,1,0,1,0,2,90,1,40,40.75861781853775,-73.9191117263698,20,96.0,0,0,1.0,0,0,0,1,128.99999999999997
1,1,1,0,1,0,1,0,1,41,1,25,40.756757298234064,-73.91799751190769,7,97.0,0,0,0.88,0,0,0,0,45.000000000000014
1,1,1,0,1,2,1,0,1,92,1,25,40.83620068992525,-73.94236717247627,72,98.0,0,0,1.0,0,0,0,0,135.00000000000003
1,2,2,2,1,2,1,0,1,97,1,45,40.78071351469061,-73.95308970086302,1,100.0,0,0,1.0,0,0,0,1,230.00000000000026
1,1,1,0,1,1,1,0,1,94,1,24,40.71189404358862,-73.96822056547785,14,96.0,0,0,1.0,0,0,0,0,89.99999999999967
1,0,0,0,1,0,1,0,2,49,1,25,40.84482881942192,-73.93900756750556,20,92.0,0,0,1.0,0,0,0,0,27.999999999999996
1,1,1,0,1,1,1,0,2,63,1,25,40.671109059196375,-73.93365807952705,0,96.0,0,0,1.0,0,1,1,1,119.99999999999997
0,0,2,0,1,2,0,0,1,61,1,25,40.75058558713936,-73.87929006632983,0,96.0,0,1,1.0,0,1,1,0,31.0
1,2,1,0,1,1,1,0,1,63,1,25,40.76963465594888,-73.93041120108063,22,91.0,0,0,1.0,0,0,0,0,98.99999999999999
1,2,4,0,1,2,1,0,2,26,0,25,40.752408305359566,-73.97121128877214,7,80.0,1,2,0.94,0,0,0,0,98.99999999999999
0,1,1,0,1,2,1,0,2,60,1,25,40.73830442773439,-73.80867014989428,0,96.0,0,0,0.5,0,1,1,0,62.00000000000001
1,1,1,0,1,2,1,0,1,79,0,33,40.74513071932666,-73.88250072917408,4,95.0,0,0,1.0,0,0,0,0,45.000000000000014
1,2,1,0,1,2,1,0,1,50,1,25,40.746936479191646,-73.99728300372928,52,93.0,1,0,1.0,0,0,0,0,181.00000000000006
1,2,1,0,1,2,1,0,1,132,1,25,40.73469544514325,-73.88066423019859,39,94.0,0,0,1.0,0,0,0,0,79.0
1,2,4,0,1,2,1,0,1,64,1,30,40.830200614872346,-73.94825541830964,2,90.0,2,1,1.0,0,0,0,0,275.00000000000057
1,2,1,0,1,1,1,0,1,90,1,25,40.69095796941668,-73.91055280512137,19,91.0,0,0,0.9,0,0,0,0,104.99999999999997
1,1,1,0,1,2,1,0,1,72,1,25,40.764211142207714,-73.9911514806703,15,95.0,0,0,1.0,0,0,0,0,79.99999999999997
1,1,0,0,1,1,0,0,1,44,0,25,40.80388938574267,-73.96540619158384,2,80.0,0,0,1.0,0,0,0,0,50.00000000000004
1,2,1,0,1,2,1,0,1,58,1,25,40.66845423478357,-73.9918072994648,3,100.0,0,0,1.0,0,0,0,0,136.00000000000006
1,1,1,0,1,1,1,0,1,65,1,29,40.71865752093444,-73.9963343542225,1,80.0,0,0,1.0,0,0,0,1,119.99999999999997
1,2,3,0,1,0,1,0,2,77,1,38,40.67651571224216,-73.95713468717945,5,100.0,2,2,1.0,0,0,0,1,100.00000000000004
1,2,3,0,1,1,0,0,1,67,1,43,40.801065052686745,-73.96064549606925,1,100.0,2,1,1.0,0,0,0,1,50.00000000000004
1,1,1,0,1,1,0,0,1,70,1,25,40.73046199345411,-73.989637853936,0,96.0,0,0,0.8,0,1,1,0,95.0
1,2,1,0,1,2,1,0,1,86,1,47,40.69171934002062,-73.97030457317912,2,90.0,0,0,1.0,0,0,0,1,142.00000000000014
1,1,1,0,1,1,1,0,1,83,1,25,40.67860629354506,-73.9655931001013,0,96.0,0,0,1.0,0,1,1,1,50.00000000000004
1,1,0,0,1,1,0,0,1,75,1,25,40.70760509999992,-73.92017891932333,0,96.0,0,0,0.4,0,1,1,0,55.000000000000014
1,2,4,0,1,0,1,0,1,34,1,25,40.69021069933965,-73.937116135178,40,92.0,3,3,1.0,0,0,0,0,98.99999999999999
1,1,0,0,1,1,0,0,1,48,1,48,40.7493999719911,-73.9782264510214,4,95.0,0,0,1.0,0,0,0,1,110.99999999999997
1,1,1,2,1,2,1,0,1,69,0,26,40.8216523916637,-73.9534770783323,11,100.0,0,0,0.9,0,0,0,0,85.00000000000001
1,1,0,0,1,1,1,0,2,49,0,25,40.79861750812472,-73.95300175141259,0,96.0,0,0,1.0,0,1,1,1,95.99999999999999
1,2,4,0,1,2,1,0,1,78,1,25,40.714477739012096,-73.95107617772561,19,99.0,2,1,1.0,0,0,0,0,199.99999999999991
1,1,1,0,1,1,0,0,1,74,1,25,40.744652982210326,-73.9804386149387,0,96.0,0,0,1.0,0,1,1,1,115.00000000000001
1,1,0,0,1,0,0,0,1,115,1,27,40.73307353547553,-73.9834993908933,4,85.0,0,0,0.8,0,0,0,0,79.99999999999997
1,2,2,0,1,1,0,0,1,53,1,27,40.68559497235925,-73.99143307176638,11,90.0,0,0,1.0,0,0,0,0,115.00000000000001
1,2,1,0,1,2,1,0,1,63,0,33,40.67322092054464,-73.97621661873296,2,100.0,0,0,1.0,0,0,0,0,119.99999999999997
1,2,3,0,1,1,1,0,1,71,1,25,40.677664295970544,-73.93933671512269,62,87.0,0,1,0.8,0,0,0,0,98.99999999999999
1,2,1,0,1,2,1,0,1,98,1,25,40.727574601549584,-74.0021364348098,0,96.0,1,0,0.87,0,1,1,0,199.99999999999991
1,1,1,0,1,0,1,0,1,81,0,26,40.70873070662722,-73.94925641374503,5,90.0,0,0,1.0,0,0,0,0,74.99999999999997
1,1,0,0,1,0,1,0,2,69,1,25,40.86957084650077,-73.92364392177484,3,93.0,0,0,1.0,0,0,0,0,74.99999999999997
1,1,2,0,1,1,1,0,1,78,0,25,40.771020349520604,-73.94937647870097,3,80.0,0,0,1.0,0,0,0,0,100.00000000000004
1,2,2,0,1,2,1,0,1,55,0,25,40.783286790986985,-73.97447324577665,108,84.0,0,0,0.9,0,0,0,0,184.99999999999991
1,1,0,0,1,2,1,0,2,45,0,25,40.81233052705616,-73.95716745458272,0,96.0,0,0,1.0,0,1,1,1,69.00000000000001
1,1,0,0,1,2,0,0,1,99,1,25,40.645526522988014,-74.0022076663867,110,97.0,0,0,0.9,0,0,0,0,39.99999999999998
1,1,1,0,1,0,1,0,1,54,1,28,40.70818235972192,-73.94952097027786,16,98.0,0,0,1.0,0,0,0,1,89.99999999999967
2,2,1,1,1,2,1,0,1,31,0,25,40.691421029413135,-73.93455130619606,0,96.0,0,0,1.0,0,1,1,0,103.0000000000001
1,1,2,0,1,2,1,0,2,33,0,26,40.6947285214242,-73.94338944059072,6,90.0,0,1,0.97,0,0,0,0,30.000000000000004
1,2,3,0,1,1,1,0,1,50,0,25,40.72169292547707,-73.99650116705544,0,96.0,0,1,1.0,0,1,1,1,324.99999999999994
2,2,1,0,1,2,1,0,1,89,1,28,40.70367413167197,-73.93386472599063,4,85.0,0,1,0.0,0,0,0,0,76.0
1,2,3,0,1,2,1,0,1,57,0,25,40.69840912649429,-73.93349202506425,15,99.0,0,1,1.0,0,0,0,0,119.99999999999997
2,2,4,0,1,2,1,0,1,82,1,25,40.74020108385536,-73.99899971053048,0,96.0,2,3,1.0,0,1,1,0,300.0000000000002
1,1,0,0,1,1,1,0,2,41,1,39,40.74463576415465,-73.98436441212938,1,100.0,0,0,1.0,0,0,0,1,70.00000000000003
1,2,1,0,1,2,0,0,1,49,1,25,40.67999840572429,-73.72078715723346,0,96.0,1,0,1.0,0,1,1,0,74.99999999999997
1,1,1,0,1,1,0,0,2,50,1,25,40.675889152278906,-73.92870455008575,0,96.0,0,0,1.0,0,1,1,1,74.99999999999997
1,1,0,0,1,2,0,0,2,42,1,25,40.80010498814588,-73.96579911131863,0,96.0,0,0,1.0,0,1,1,1,34.99999999999998
1,2,2,0,1,1,0,0,1,84,1,49,40.7294780329881,-73.98663725929319,1,100.0,0,0,1.0,0,0,0,1,149.0
1,1,1,0,1,0,1,0,1,58,1,48,40.712480991083545,-73.96379159427259,5,80.0,0,3,1.0,0,0,0,1,89.99999999999967
1,1,1,0,1,1,1,0,1,79,1,25,40.617212643222295,-74.03145922234941,0,96.0,0,0,1.0,0,1,1,0,98.99999999999999
1,1,3,0,1,1,1,0,2,30,0,25,40.68845610014657,-73.91770133083071,30,99.0,0,1,1.0,0,0,0,0,79.99999999999997
1,1,1,0,1,0,1,0,1,65,0,25,40.68925441314942,-73.91769820366001,5,100.0,0,0,1.0,0,0,0,0,89.99999999999967
1,2,2,0,1,1,1,0,1,66,0,25,40.71616855272783,-73.95283231243737,0,96.0,0,0,1.0,0,1,1,1,249.9999999999999
1,2,4,0,1,2,1,0,2,31,0,25,40.60352900785708,-74.01599475075828,8,98.0,2,2,0.9,0,0,0,0,179.99999999999986
1,2,3,0,1,1,1,0,2,80,1,25,40.72196250219142,-73.95757828819427,1,100.0,0,0,1.0,0,0,0,0,169.9999999999999
1,1,1,0,1,2,1,0,1,85,0,28,40.74898796397608,-74.00403079877499,11,100.0,0,0,1.0,0,0,0,1,89.99999999999967
1,2,3,0,1,0,1,0,2,61,0,25,40.71432204686258,-73.96458226711506,2,100.0,2,1,0.57,0,0,0,0,285.00000000000057
1,1,0,1,1,1,1,0,2,35,1,25,40.69325880271072,-73.9326516495851,0,96.0,0,0,1.0,0,1,1,1,50.00000000000004
1,1,1,0,1,0,0,0,1,87,1,48,40.72324758141436,-73.98335594937157,14,89.0,0,0,1.0,0,0,0,1,119.99999999999997
1,2,1,0,1,2,0,0,1,77,1,29,40.63518843505357,-73.97446575544895,2,100.0,0,0,0.8,0,0,0,0,70.00000000000003
1,1,1,0,1,1,0,0,2,48,1,25,40.80295092896941,-73.94428409281191,1,100.0,0,0,0.9,0,0,0,0,70.00000000000003
1,1,1,0,1,0,1,0,2,41,1,25,40.70459643385145,-73.92537779473105,2,100.0,0,0,1.0,0,0,0,0,48.99999999999999
1,1,0,0,1,2,1,0,1,47,0,25,40.69757288538019,-73.92905739898383,0,96.0,0,0,1.0,0,1,1,1,45.000000000000014
2,2,4,2,1,2,1,0,1,49,1,38,40.628622572721184,-73.92629293880981,4,85.0,3,3,1.0,0,0,0,0,300.0000000000002
1,1,0,0,1,0,1,0,1,66,1,41,40.684796496840775,-73.93471202315665,2,100.0,0,0,1.0,0,0,0,1,53.00000000000001
1,2,3,0,1,2,1,0,1,79,0,25,40.72675519878693,-74.00159314898764,66,81.0,0,1,1.0,0,0,0,0,149.0
1,1,1,0,1,0,1,0,1,52,1,27,40.720720606204544,-73.94393748244082,3,93.0,0,0,1.0,0,0,0,1,59.999999999999986
2,2,1,0,1,2,1,0,1,48,1,25,40.75114965713868,-73.89390479871226,47,97.0,0,0,1.0,0,0,0,0,90.99999999999997
1,1,1,0,1,1,0,0,1,74,1,34,40.74410547594871,-73.9802724255198,18,96.0,0,0,1.0,0,0,0,1,115.00000000000001
1,2,1,0,1,2,1,0,1,53,1,32,40.72859212327522,-73.98417955905389,4,100.0,0,0,0.0,0,0,0,0,160.00000000000023
1,1,0,0,1,1,1,0,1,69,1,25,40.79998703894481,-73.9536667000832,8,100.0,0,0,1.0,0,0,0,0,74.99999999999997
1,2,3,0,1,1,1,0,2,63,0,25,40.789960480530965,-73.97987420874756,3,100.0,0,1,1.0,0,0,0,0,248.99999999999972
1,2,3,0,1,2,1,0,1,99,1,43,40.78336958386157,-73.97183642654882,22,90.0,0,1,1.0,0,0,0,0,198.0
1,2,1,0,1,1,0,0,1,75,1,36,40.6904015445642,-73.97284917330066,2,100.0,0,0,1.0,0,0,0,1,139.99999999999994
1,2,2,0,1,2,1,0,1,47,1,30,40.70963972338213,-73.95557575391719,13,98.0,1,0,1.0,0,0,0,1,110.99999999999997
1,2,3,0,1,2,1,0,2,61,1,25,40.763799455549936,-73.99297904259227,20,99.0,2,1,1.0,0,0,0,0,220.00000000000048
1,1,0,0,1,1,1,0,1,39,1,25,40.69142088627536,-73.8203922152892,3,73.0,0,0,1.0,0,0,0,0,39.99999999999998
1,1,1,0,1,1,0,0,1,51,1,25,40.7597880286658,-73.9940239212529,0,96.0,0,0,1.0,0,1,1,1,79.99999999999997
1,1,1,0,1,0,1,0,2,43,1,25,40.81551005434787,-73.94471459915003,31,95.0,0,0,1.0,0,0,0,0,59.999999999999986
1,2,2,0,1,2,1,0,1,97,1,25,40.73102848529801,-74.00151717139578,2,100.0,2,2,1.0,0,0,0,0,198.99999999999997
0,2,3,2,1,2,1,0,1,78,1,25,40.68720448543125,-73.96192238973349,10,100.0,2,1,1.0,0,0,0,0,275.00000000000057
1,1,0,0,1,1,0,0,2,76,0,25,40.85139422363172,-73.93764961156073,0,96.0,0,0,1.0,0,1,1,1,34.99999999999998
1,0,3,2,1,0,1,0,2,33,0,25,40.87240277866059,-73.91740555097178,0,96.0,0,3,1.0,0,1,1,1,81.99999999999994
1,2,2,0,1,1,0,0,1,54,0,25,40.73399362783521,-73.96005966214545,0,96.0,0,0,1.0,0,1,1,1,255.99999999999994
1,1,1,0,1,0,1,0,1,45,1,25,40.66069537148351,-73.96167737797646,0,96.0,0,0,1.0,0,1,1,1,59.999999999999986
1,2,3,0,1,1,1,0,1,63,1,25,40.76310741950265,-73.99157466744909,10,98.0,0,1,1.0,0,0,0,0,164.9999999999998
1,2,3,0,1,1,1,0,1,47,1,33,40.74151675833206,-73.9993650521772,1,100.0,2,1,1.0,0,0,0,0,275.00000000000057
1,1,1,0,0,0,1,0,1,31,1,25,40.79273903614671,-73.94286165832482,51,90.0,0,0,1.0,0,0,0,0,70.00000000000003
1,2,3,0,1,0,1,0,1,85,1,35,40.83891790113855,-73.94264692688913,2,100.0,0,1,1.0,0,0,0,1,89.99999999999967
1,1,1,0,1,1,0,0,2,27,0,25,40.777869896631216,-73.9084828078676,0,96.0,0,0,1.0,0,1,1,1,69.00000000000001
1,2,1,0,1,2,1,0,1,109,1,29,40.79495553232909,-73.96570566438609,8,95.0,1,0,1.0,0,0,0,1,199.99999999999991
1,2,3,1,1,0,1,0,1,47,1,25,40.70198493319811,-73.91570688130719,0,96.0,2,1,1.0,0,1,1,1,95.0
1,2,3,0,1,1,1,0,1,43,0,25,40.737935660452536,-73.99425719311634,28,91.0,0,1,1.0,0,0,0,0,190.0
1,2,1,0,1,0,0,0,2,27,1,25,40.77057815484604,-73.9566620606254,2,90.0,1,1,1.0,0,0,0,0,268.9999999999995
1,1,0,0,1,2,1,0,1,51,1,25,40.69572880245008,-73.84850611858019,0,96.0,0,0,1.0,0,1,1,0,74.99999999999997
1,2,0,0,1,1,0,0,2,25,1,25,40.780216028915866,-73.91003384513114,1,80.0,1,0,1.0,0,0,0,0,89.99999999999967
1,1,1,0,1,2,1,0,1,64,1,25,40.75124300462005,-73.98157526109591,9,100.0,0,0,0.73,0,0,0,0,98.99999999999999
1,2,3,0,1,0,1,0,1,117,1,29,40.73844930272863,-73.98372634771435,7,97.0,0,1,1.0,0,0,0,0,199.99999999999991
1,1,2,0,1,0,1,0,1,69,1,25,40.72521595786724,-73.94123750248455,93,97.0,0,1,1.0,0,0,0,0,83.99999999999999
1,2,3,0,1,2,1,0,2,29,0,25,40.73942145297446,-73.98116859933458,5,100.0,0,0,1.0,0,0,0,0,98.99999999999999
1,1,1,0,1,1,1,0,1,63,1,38,40.841555352887546,-73.93884019107584,3,93.0,0,0,1.0,0,0,0,1,45.000000000000014
1,2,2,0,1,2,0,0,2,62,1,25,40.71530262712422,-73.95149663142385,1,80.0,1,0,0.79,0,0,0,0,184.99999999999991
1,2,1,0,1,2,1,0,1,67,1,25,40.775751022318346,-73.97840219980499,32,94.0,0,0,1.0,0,0,0,0,275.00000000000057
1,2,1,0,1,2,1,0,2,96,1,30,40.74321380602566,-73.99496004107307,26,97.0,0,0,0.75,0,0,0,0,190.0
1,1,1,0,1,2,0,0,1,45,1,25,40.83294937783728,-73.94374948511755,0,96.0,0,1,0.6,0,1,1,0,55.000000000000014
1,2,4,0,1,2,1,0,1,79,0,25,40.79474510211969,-73.94247275337962,12,92.0,3,3,1.0,0,0,0,0,150.00000000000009
1,1,0,0,1,0,1,0,2,44,1,24,40.634564651433024,-74.02483412826045,16,93.0,0,0,1.0,0,0,0,0,45.000000000000014
1,1,1,0,1,1,0,0,1,61,1,25,40.6271301076785,-73.95694479635141,0,96.0,0,0,0.0,0,1,1,0,74.99999999999997
1,1,1,2,1,2,1,0,1,39,0,25,40.671505678494846,-73.91733464066832,92,99.0,0,0,1.0,0,0,0,0,52.000000000000036
1,1,0,0,0,1,0,0,1,63,1,37,40.82101762390747,-73.95466481093105,1,80.0,0,0,1.0,0,0,0,1,125.00000000000004
2,1,0,1,1,2,1,0,1,124,1,28,40.687770277536686,-73.93869814960328,4,80.0,0,0,0.9,0,0,0,0,39.99999999999998
1,2,1,0,1,1,1,0,1,88,1,25,40.68461538494541,-73.93723533191306,0,96.0,0,0,1.0,0,1,1,0,74.00000000000003
1,2,2,0,1,1,1,0,1,66,1,27,40.71354655400805,-73.96088278433099,2,100.0,0,0,1.0,0,0,0,0,129.99999999999997
0,1,0,0,1,2,1,0,1,60,1,25,40.61819354216668,-74.0304668421699,11,98.0,0,0,1.0,0,0,0,0,55.000000000000014
1,2,4,1,1,1,1,0,1,45,1,38,40.72100236920957,-73.98814101299283,2,100.0,3,2,1.0,0,0,0,1,278.99999999999994
1,1,1,0,1,1,0,0,1,76,1,25,40.67074883963672,-73.9447022411146,0,96.0,0,0,1.0,0,1,1,1,59.999999999999986
1,2,2,0,1,1,1,0,1,88,1,25,40.67784919338383,-74.00735004824955,9,96.0,0,0,0.9,0,0,0,0,79.99999999999997
1,2,4,0,1,2,1,0,2,48,0,26,40.67498310550789,-73.95953076585731,30,88.0,3,3,1.0,0,0,0,0,160.00000000000023
1,2,1,0,1,1,1,0,1,77,1,25,40.694959552409614,-73.98175811297321,0,96.0,1,0,1.0,0,1,1,1,98.99999999999999
1,2,1,0,1,1,1,0,2,99,1,37,40.73424134564147,-73.98403646537723,4,100.0,0,0,1.0,0,0,0,0,209.99999999999994
1,2,2,0,1,2,1,0,1,66,1,31,40.71474696132272,-73.99120226157848,10,90.0,0,1,1.0,0,0,0,1,119.99999999999997
1,1,0,0,1,2,1,0,1,67,0,25,40.76221895676022,-73.99021473463087,69,89.0,0,0,1.0,0,0,0,0,74.99999999999997
1,1,2,2,1,2,1,0,1,85,0,25,40.747219986906,-73.99155738330656,51,93.0,0,0,0.92,0,0,0,0,88.00000000000003
1,2,3,0,1,2,1,0,2,86,1,35,40.715217364162775,-73.94319017540289,12,96.0,2,1,1.0,0,0,0,0,160.00000000000023
0,1,1,0,1,2,0,0,1,38,1,25,40.76347049253593,-73.91694677495762,7,100.0,0,0,1.0,0,0,0,0,98.00000000000004
1,2,1,0,1,1,1,0,1,67,1,49,40.7261617612483,-73.99500748516523,1,100.0,0,0,1.0,0,0,0,1,245.0000000000001
1,2,4,0,1,2,1,0,1,78,1,25,40.69867062379221,-73.91134391789095,24,100.0,2,1,1.0,0,0,0,0,139.99999999999994
1,2,3,0,1,0,1,0,2,69,1,25,40.70373130791732,-73.94317956350436,48,80.0,0,0,1.0,0,0,0,0,118.00000000000004
